ukprn,name,application_type,start_date,status,rating,inspection_date,company_number,address,turnover,net_profit,operating_profit,financial_year,company_status,incorporation_date,latest_accounts,persons_with_significant_control
10002976,HEART OF ENGLAND TRAINING LIMITED,Main provider,13/03/2017,,,,01029331,,,,,,active,1971-11-01,,"[{'name': 'Jill Gibson', 'date_of_birth': '11/1954', 'country_of_residence': 'England', 'nationality': 'British', 'address': '10, Cheyne Walk, Northampton, NN1 5PT'}]"
10047973,NPL MANAGEMENT LIMITED T/A National Physical Laboratory,Main provider,30/01/2018,,,,,,,,,,,,,[]
10001093,CALDERDALE COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000944,BROCKENHURST COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000721,BISHOP BURTON COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007760,"BIRKBECK COLLEGE T/A Birkbeck, University of London",Main provider,13/03/2017,,,,,,,,,,,,,[]
10056494,BENSON-SMITH LIMITED T/A The CBS Chefs Academy,Main provider,30/01/2018,,,,,,,,,,,,,[]
10000560,BASINGSTOKE COLLEGE OF TECHNOLOGY,Main provider,13/03/2017,,,,,,,,,,,,,[]
10045486,TIGERS TRAINING CENTRE LIMITED T/A Henwick Court,Supporting provider,13/03/2017,,,,,,,,,,,,,[]
10049099,ASSIST KNOWLEDGE DEVELOPMENT LIMITED,Main provider,17/05/2017,,,,03321009,,,,,,active,1997-02-19,,"[{'name': 'Debra Elizabeth Paul', 'date_of_birth': '6/1959', 'country_of_residence': 'England', 'nationality': 'British', 'address': '30 Upper High Street, Thame, OX9 3EZ, England'}]"
10035171,THE LONDON HAIRDRESSING APPRENTICESHIP ACADEMY LIMITED T/A LHAA,Main provider,13/03/2017,,,,,,,,,,,,,[]
10023357,ACHIEVING EXCELLENCE UK LTD,Main provider,13/03/2017,,,,06550083,,,,,,active,2008-03-31,,"[{'name': 'Katherine Joanne Austin', 'date_of_birth': '4/1980', 'country_of_residence': 'England', 'nationality': 'British', 'address': '4, Halifax Street, Ashton-Under-Lyne, OL6 8PQ, England'}, {'name': 'Angela Louise Shuttleworth', 'date_of_birth': '5/1978', 'country_of_residence': 'England', 'nationality': 'British', 'address': '4, Halifax Street, Ashton-Under-Lyne, OL6 8PQ, England'}, {'name': 'Richard James Shuttleworth', 'date_of_birth': '2/1977', 'country_of_residence': 'England', 'nationality': 'British', 'address': '4, Halifax Street, Ashton-Under-Lyne, OL6 8PQ, England'}, {'name': 'Michael Edward Austin', 'date_of_birth': '3/1974', 'country_of_residence': 'England', 'nationality': 'British', 'address': '4, Halifax Street, Ashton-Under-Lyne, OL6 8PQ, England'}]"
10007858,UNIVERSITY OF WALES: TRINITY SAINT DAVID,Main provider,30/01/2018,,,,RC000537,,,,,,active,,,[]
10053076,ACADEMY FOR PROJECT MANAGEMENT LTD,Main provider,17/05/2017,,,,08813670,,,,,,active,2013-12-13,,"[{'name': 'Academy4 Projects Group Ltd', 'date_of_birth': '/', 'country_of_residence': '', 'nationality': '', 'address': '3, Alfred Street, Neath, SA11 1EF, Wales'}]"
10063337,THE CHIEF CONSTABLE OF NOTTINGHAMSHIRE,Supporting provider,30/01/2018,,,,,,,,,,,,,[]
10063358,THE CHIEF CONSTABLE OF DERBYSHIRE,Supporting provider,30/01/2018,,,,,,,,,,,,,[]
10007938,TEC PARTNERSHIP,Main provider,13/03/2017,,,,,,,,,,,,,[]
10019314,JBC SKILLS TRAINING LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10005398,READING BOROUGH COUNCIL T/A New Directions College - Community Learning and Skills,Main provider,13/03/2017,,,,,,,,,,,,,[]
10025429,RAISE THE BAR LIMITED T/A Raise The Bar,Main provider,30/01/2018,,,,,,,,,,,,,[]
10048036,PORTSMOUTH HOSPITALS NHS TRUST,Supporting provider,30/07/2019,,,,,,,,,,,,,[]
10022627,IMPACT LEARNING & DATA SOLUTIONS LIMITED T/A The Training & Learning Company,Main provider,13/03/2017,,,,,,,,,,,,,[]
10003039,HERTFORDSHIRE COUNTY COUNCIL,Main provider,13/03/2017,,,,,,,,,,,,,[]
10002743,GRANTHAM COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10002638,GATESHEAD COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10002327,ESSEX COUNTY COUNCIL T/A Adult Community Learning Essex,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007578,CITY OF WOLVERHAMPTON COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000896,BRISTOL CITY COUNCIL,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000720,BISHOP AUCKLAND COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10003385,IPS INTERNATIONAL LIMITED,Main provider,13/03/2017,,,,03368622,,,,,,active,1997-05-09,,"[{'name': 'Meadowridge Limited', 'date_of_birth': '/', 'country_of_residence': '', 'nationality': '', 'address': 'Northbank House, Sir Thomas Longley Road, Rochester, ME2 4DU, England'}]"
10054055,ASPIRE DEVELOPMENT (UK) LTD T/A ASPIRE DEVELOPMENT (UK) LTD,Main provider,13/03/2017,,,,,,,,,,,,,[]
10030601,WEST SUFFOLK NHS FOUNDATION TRUST,Supporting provider,30/07/2019,,,,,,,,,,,,,[]
10063954,DICK WHITE REFERRALS LIMITED,Main provider,30/01/2018,,,,05337467,,,,,,active,2005-01-19,,"[{'name': 'The Dick White Charitable Foundation', 'date_of_birth': '/', 'country_of_residence': '', 'nationality': '', 'address': 'Station Farm, London Road, Newmarket, CB8 0UH, England'}]"
10000952,THE SMB GROUP,Main provider,13/03/2017,,,,,,,,,,,,,[]
10063341,THE CHIEF CONSTABLE OF NORTHAMPTONSHIRE,Supporting provider,30/01/2018,,,,,,,,,,,,,[]
10043865,ADALTA DEVELOPMENT LTD,Main provider,13/03/2017,,,,04752100,,,,,,active,2003-05-02,,"[{'name': 'Victoria Preece', 'date_of_birth': '12/1969', 'country_of_residence': 'England', 'nationality': 'British', 'address': '9, Riverside, Bolton, BL1 8TU, England'}, {'name': 'Karen Young', 'date_of_birth': '2/1975', 'country_of_residence': 'England', 'nationality': 'British', 'address': '9, Riverside, Bolton, BL1 8TU, England'}]"
10007292,UNIVERSAL SKILLS CENTRE LIMITED,Main provider,30/01/2018,,,,04801169,,,,,,active,2003-06-17,,"[{'name': 'Universal Skills Group Limited', 'date_of_birth': '/', 'country_of_residence': '', 'nationality': '', 'address': 'Fourth Floor, Abbots House, Reading, RG1 3BD, United Kingdom'}]"
10063345,THE CHIEF CONSTABLE OF LEICESTERSHIRE,Supporting provider,30/01/2018,,,,,,,,,,,,,[]
10024806,ACCESS SKILLS LTD,Main provider,13/03/2017,,,,06649072,,,,,,active,2008-07-16,,"[{'name': 'Neil Crawford', 'date_of_birth': '/', 'country_of_residence': '', 'nationality': '', 'address': 'Quadrant Court, 49 Calthorpe Road, Edgbaston, B15 1TH, United Kingdom'}]"
10055085,PAUL SHAKESHAFT T/A Yazz Hairdressing Academy,Supporting provider,30/07/2019,,,,,,,,,,,,,[]
10003867,LEICESTER COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10065020,PROFESSIONAL APPRENTICESHIPS LTD,Main provider,06/09/2019,,,,10147140,,,,,,active,2016-04-26,,"[{'name': 'Shandybar Ltd', 'date_of_birth': '/', 'country_of_residence': '', 'nationality': '', 'address': '29, Arboretum Street, Nottingham, NG1 4JA, England'}, {'name': 'Carina Dee Bush', 'date_of_birth': '7/1990', 'country_of_residence': 'England', 'nationality': 'British', 'address': '2, Grove Drive, Taunton, TA2 7TD, England'}]"
10006710,JGA LIMITED T/A The JGA Group,Main provider,13/03/2017,,,,,,,,,,,,,[]
10003193,HUGH BAIRD COLLEGE,Main provider,17/05/2017,,,,,,,,,,,,,[]
10004486,NACRO,Main provider,13/03/2017,,,,00203583,,,,,,active,1925-02-04,,[]
10005426,HOUSE OF CLIVE (HAIR AND BEAUTY) LIMITED T/A Reflections Training Academy,Main provider,13/03/2017,,,,,,,,,,,,,[]
10048792,PLUMS LIMITED T/A Masterclass Academy,Main provider,04/02/2022,,,,,,,,,,,,,[]
10002917,HARTLEPOOL COLLEGE OF FURTHER EDUCATION,Main provider,17/05/2017,,,,,,,,,,,,,[]
10003280,IN-COMM TRAINING AND BUSINESS SERVICES LIMITED,Main provider,13/03/2017,,,,02882089,,,,,,active,1993-12-20,,[]
10003197,HULL BUSINESS TRAINING CENTRE LIMITED,Main provider,13/03/2017,,,,04744188,,,,,,active,2003-04-25,,"[{'name': 'Christopher Jon Dolman', 'date_of_birth': '11/1978', 'country_of_residence': 'England', 'nationality': 'British', 'address': '2, Charlotte Street Mews, Hull, HU1 3BP, United Kingdom'}, {'name': 'Johanna Louise Rudd', 'date_of_birth': '12/1981', 'country_of_residence': 'England', 'nationality': 'British', 'address': '2, Charlotte Street Mews, Hull, HU1 3BP, United Kingdom'}]"
10002696,GLOUCESTERSHIRE COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007924,DUDLEY COLLEGE OF TECHNOLOGY,Main provider,13/03/2017,,,,,,,,,,,,,[]
10002130,EAST SURREY COLLEGE T/A Orbital South Colleges,Main provider,13/03/2017,,,,,,,,,,,,,[]
10001883,DE MONTFORT UNIVERSITY,Main provider,13/03/2017,,,,,,,,,,,,,[]
10001850,DARLINGTON COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10027766,EDEN TRAINING SOLUTIONS LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10001309,COVENTRY AND WARWICKSHIRE CHAMBERS OF COMMERCE TRAINING LIMITED T/A Coventry & Warwickshire Chamber Training,Main provider,13/03/2017,,,,,,,,,,,,,[]
10001696,CORNWALL COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10065422,CITY SKILLS LIMITED,Main provider,23/08/2019,,,,,,,,,,,,,[]
10013516,CITRUS TRAINING LIMITED,Main provider,25/07/2019,,,,,,,,,,,,,[]
10001446,CIRENCESTER COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10001123,CAMBRIDGESHIRE COUNTY COUNCIL,Main provider,17/05/2017,,,,,,,,,,,,,[]
10001000,BURNLEY COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000961,BRUNEL UNIVERSITY LONDON,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000820,"BOURNEMOUTH AND POOLE COLLEGE, THE T/A The Bournemouth and Poole College",Main provider,17/05/2017,,,,,,,,,,,,,[]
10000794,BOLTON COLLEGE,Main provider,17/05/2017,,,,,,,,,,,,,[]
10000754,BLACKPOOL AND THE FYLDE COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10046413,BANHAM ACADEMY LIMITED,Main provider,17/05/2017,,,,,,,,,,,,,[]
10033536,AWC TRAINING LTD,Main provider,17/05/2017,,,,,,,,,,,,,[]
10007759,ASTON UNIVERSITY,Main provider,13/03/2017,,,,,,,,,,,,,[]
10005451,ARDEN UNIVERSITY LIMITED T/A Arden University,Main provider,17/05/2017,,,,,,,,,,,,,[]
10063272,APPRENTIFY LIMITED,Main provider,30/01/2018,,,,,,,,,,,,,[]
10057981,ADA NATIONAL COLLEGE FOR DIGITAL SKILLS,Main provider,13/03/2017,,,,,,,,,,,,,[]
10034423,ACTIV FIRST LIMITED T/A Activfirst,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000061,ACACIA TRAINING LIMITED,Main provider,17/05/2017,,,,,,,,,,,,,[]
10005277,SKILLS TO GROUP LIMITED T/A Skills Group,Main provider,13/03/2017,,,,,,,,,,,,,[]
10003928,LINCOLN COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10052832,LEIGH ACADEMIES TRUST,Main provider,06/12/2019,,,,,,,,,,,,,[]
10054679,JLMS MANAGEMENT LTD.,Main provider,04/09/2019,,,,,,,,,,,,,[]
10003190,HUDDERSFIELD TEXTILE TRAINING LIMITED T/A The Textile Centre of Excellence,Main provider,13/03/2017,,,,,,,,,,,,,[]
10001004,BURTON AND SOUTH DERBYSHIRE COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000976,BUCKINGHAMSHIRE COUNCIL,Main provider,13/03/2017,,,,,,,,,,,,,[]
10043793,APPRENTICE TEAM LTD,Main provider,13/03/2017,,,,,,,,,,,,,[]
10056657,JC TRAINING & CONSULTANCY LTD,Main provider,07/01/2020,,,,,,,,,,,,,[]
10007140,BIRMINGHAM CITY UNIVERSITY,Main provider,17/05/2017,,,,,,,,,,,,,[]
10034128,ALWAYS CONSULT LTD T/A Always Consult,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000536,BARNSLEY COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10022070,ALPHA CARE AGENCY LIMITED T/A Alpha Gateway College,Main provider,13/03/2017,,,,,,,,,,,,,[]
10004112,LOUGHBOROUGH COLLEGE,Main provider,13/03/2017,,,,,,,,,,,,,[]
10084912,CHANGE BOARD HOLDINGS LIMITED T/A Future Talent Learning,Main provider,23/12/2021,,,,,,,,,,,,,[]
10041941,TIME2TRAIN LTD,Main provider,19/01/2022,,,,,,,,,,,,,[]
10056863,APPROVED TRAINING LIMITED,Main provider,19/01/2022,,,,,,,,,,,,,[]
10089648,SE TRAINS LIMITED T/A Southeastern Railway,Employer provider,05/01/2022,,,,,,,,,,,,,[]
10067387,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,Supporting provider,11/06/2019,,,,,,,,,,,,,[]
10006387,STUBBING COURT TRAINING LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007477,WHITBY & DISTRICT FISHING INDUSTRY TRAINING SCHOOL LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10062335,NINE DOTS DEVELOPMENT LIMITED T/A Nine Dots Development,Main provider,19/07/2019,,,,,,,,,,,,,[]
10003571,KEITS TRAINING SERVICES LTD T/A KEITS,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000848,APPRIS CHARITY LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10022117,DAWN HODGE ASSOCIATES LIMITED T/A DH Associates,Main provider,13/03/2017,,,,,,,,,,,,,[]
10001919,DCG T/A Derby College Group,Main provider,13/03/2017,,,,,,,,,,,,,[]
10001869,DAVIDSON TRAINING UK LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10003919,THELIGHTBULB LTD,Main provider,13/03/2017,,,,,,,,,,,,,[]
10009450,VOCATIONAL TRAINING SERVICES CARE SECTOR LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10003161,BABCOCK TRAINING LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10002471,EAST LINDSEY INFORMATION TECHNOLOGY CENTRE T/A First College,Main provider,13/03/2017,,,,,,,,,,,,,[]
10006574,THE ACADEMY HAIR & BEAUTY LTD,Main provider,17/05/2017,,,,,,,,,,,,,[]
10005894,THE SKILLS PARTNERSHIP LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10006554,TEMP DENT DENTAL AGENCY LIMITED T/A Tempdent Dental Agency,Main provider,13/03/2017,,,,,,,,,,,,,[]
10005534,RNN GROUP,Main provider,13/03/2017,,,,,,,,,,,,,[]
10040391,BRAGD LLP,Main provider,30/01/2018,,,,,,,,,,,,,[]
10002407,FAREPORT TRAINING ORGANISATION LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10040456,BLUE SKY PROFESSIONAL DEVELOPMENT LTD,Supporting provider,10/06/2019,,,,,,,,,,,,,[]
10022513,AVANT PARTNERSHIP LIMITED T/A Avant Skills Academy,Main provider,13/03/2017,,,,,,,,,,,,,[]
10010584,ACCESS TRAINING (EAST MIDLANDS) LTD,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007483,WHITE HORSE TRAINING LIMITED,Supporting provider,13/03/2017,,,,,,,,,,,,,[]
10031093,TRAINING EVENT SAFETY SOLUTIONS LTD T/A The Tess Group,Main provider,13/03/2017,,,,,,,,,,,,,[]
10032147,SPECIALIST TRADE COURSES LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10054828,INTERVENTIONS CONSULTING LIMITED,Supporting provider,13/03/2017,,,,,,,,,,,,,[]
10003529,JUNIPER TRAINING LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10009389,DERWENT TRAINING ASSOCIATION,Main provider,13/03/2017,,,,,,,,,,,,,[]
10081911,CAMBUS LIMITED T/A Stagecoach East,Supporting provider,29/08/2019,,,,,,,,,,,,,[]
10081910,BUSWAYS TRAVEL SERVICES LIMITED,Supporting provider,24/07/2019,,,,,,,,,,,,,[]
10048409,BRS EDUCATION LIMITED T/A The British Racing School,Main provider,17/05/2017,,,,,,,,,,,,,[]
10000099,ACHIEVEMENT TRAINING LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000082,TRN (TRAIN) LTD.,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007402,WEST BERKSHIRE TRAINING CONSORTIUM,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007015,TRAINING SERVICES 2000 LTD,Main provider,17/05/2017,,,,,,,,,,,,,[]
10010672,TRAIN'D UP RAILWAY RESOURCING LIMITED T/A Train'd Up,Main provider,17/05/2017,,,,,,,,,,,,,[]
10004177,THE GROWTH COMPANY LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10006365,STRAIGHT A TRAINING LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10010523,SKILLS FOR SECURITY LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10021684,LONDON LEARNING CONSORTIUM COMMUNITY INTEREST COMPANY T/A London Learning Consortium,Main provider,30/01/2018,,,,,,,,,,,,,[]
10023787,MERCURY TRAINING SERVICES LTD,Main provider,13/03/2017,,,,,,,,,,,,,[]
10003976,LOCOMOTIVATION LTD. T/A Locomotivation,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000446,KAPLAN FINANCIAL LIMITED T/A Kaplan Financial,Main provider,13/03/2017,,,,,,,,,,,,,[]
10009600,HAWK MANAGEMENT (UK) LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10002888,HAPPY COMPUTERS LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10002565,FRANCESCO GROUP (HOLDINGS) LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10005109,DERBY BUSINESS COLLEGE LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10002704,GLOUCESTERSHIRE ENGINEERING TRAINING LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10002073,BIG CREATIVE TRAINING LTD,Main provider,17/05/2017,,,,,,,,,,,,,[]
10044904,BEAU ASSOCIATES LIMITED,Supporting provider,24/07/2019,,,,,,,,,,,,,[]
10000561,BASINGSTOKE ITEC LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000532,BARNARDO'S,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000452,AURELIA TRAINING LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000470,AXIA SOLUTIONS LIMITED T/A Newcastle and Stafford Colleges Group (NSCG) / Axia Solutions Limited,Main provider,13/03/2017,,,,,,,,,,,,,[]
10034055,ACE TRAINING AND CONSULTANCY LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10007377,WEIR TRAINING LIMITED T/A Weir Training Ltd,Main provider,13/03/2017,,,,,,,,,,,,,[]
10021755,TOTAL PEOPLE LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10025197,UNIVERSITY CENTRE QUAYSIDE LIMITED T/A University Centre Quayside (UCQ),Main provider,17/05/2017,,,,,,,,,,,,,[]
10046777,THE SQUARE METRE LIMITED,Main provider,30/01/2018,,,,,,,,,,,,,[]
10000201,THE LEARNING FOUNDRY LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10036578,THE APPRENTICE ACADEMY LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10028007,THAT NAIL PLACE LIMITED T/A TNB Skills Training,Main provider,13/03/2017,,,,,,,,,,,,,[]
10006086,SPRINGBOARD SUNDERLAND TRUST,Main provider,13/03/2017,,,,,,,,,,,,,[]
10006005,S.W. DURHAM TRAINING LIMITED T/A South West Durham Training,Main provider,13/03/2017,,,,,,,,,,,,,[]
10004257,MCARTHUR DEAN TRAINING LIMITED T/A McArthur Dean Training Ltd,Main provider,13/03/2017,,,,,,,,,,,,,[]
10023047,REMIT GROUP LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10024404,LONDON VESTA COLLEGE LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10024124,MARR CORPORATION LIMITED T/A T2 Business Solutions,Main provider,13/03/2017,,,,,,,,,,,,,[]
10008935,LEARNING CURVE GROUP LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10003808,LEAGUE FOOTBALL EDUCATION,Main provider,13/03/2017,,,,,,,,,,,,,[]
10012467,HIT TRAINING LTD T/A HIT Training,Main provider,13/03/2017,,,,,,,,,,,,,[]
10002483,FIRST RUNG LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10003026,HEREFORDSHIRE AND WORCESTERSHIRE GROUP TRAINING ASSOCIATION LIMITED T/A Herefordshire & Worcestershire Group Training Association,Main provider,13/03/2017,,,,,,,,,,,,,[]
10001174,CT SKILLS LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10045754,CVS (UK) LIMITED T/A Chestergates Veterinary Training Centre,Main provider,04/10/2019,,,,,,,,,,,,,[]
10001786,CSM CONSULTING LIMITED T/A UCAN,Main provider,17/05/2017,,,,,,,,,,,,,[]
10001736,CRACKERJACK TRAINING LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10001531,COGENT SSC LIMITED,Main provider,17/05/2017,,,,,,,,,,,,,[]
10001436,CITB,Main provider,13/03/2017,,,,,,,,,,,,,[]
10019065,CALEX UK LTD,Main provider,17/05/2017,,,,,,,,,,,,,[]
10001515,C.M.S. VOCATIONAL TRAINING LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000488,B-SKILL LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10000421,ASPIRATION TRAINING LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10023918,ANDERSON STOCKLEY ACCREDITED TRAINING LTD,Main provider,13/03/2017,,,,,,,,,,,,,[]
10087159,UNITED CHURCH SCHOOLS TRUST,Main provider,26/02/2021,,,,,,,,,,,,,[]
10056500,T3 TRAINING & DEVELOPMENT LTD,Main provider,30/01/2018,,,,,,,,,,,,,[]
10048110,SPORTSCAPE EDUCATION LTD,Main provider,30/01/2018,,,,,,,,,,,,,[]
10026268,MINERAL PRODUCTS QUALIFICATIONS COUNCIL,Main provider,30/01/2018,,,,,,,,,,,,,[]
10004977,PARAGON EDUCATION & SKILLS LIMITED T/A Paragon,Main provider,17/05/2017,,,,,,,,,,,,,[]
10064332,LONDON METROPOLITAN COLLEGE LIMITED,Main provider,30/01/2018,,,,,,,,,,,,,[]
10081982,INVOLVE SELECTION LIMITED T/A Vocate Training Ltd,Main provider,25/07/2019,,,,,,,,,,,,,[]
10044729,MOMENTUM TRAINING AND CONSULTANCY LTD T/A Momentum Training,Main provider,13/03/2017,,,,,,,,,,,,,[]
10047356,TOTAL TRAINING PROVISION LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10042593,THE LINK TRAINING ACADEMY LIMITED T/A The Link Training Academy,Main provider,13/03/2017,,,,,,,,,,,,,[]
10082053,MICHAEL D AKERS MANAGEMENT CONSULTING T/A Michael D Akers Management Consulting,Main provider,19/07/2019,,,,,,,,,,,,,[]
10041057,MAKERS ACADEMY LIMITED T/A Makers Academy Ltd,Main provider,30/01/2018,,,,,,,,,,,,,[]
10056839,THE EDUCATIONWISE ACADEMY LTD,Main provider,13/03/2017,,,,,,,,,,,,,[]
10083146,MOBIUS PARTNERS LIMITED T/A Brighter Horizons Training and Development,Main provider,30/08/2019,,,,,,,,,,,,,[]
10043208,SCL EDUCATION & TRAINING LIMITED,Main provider,13/03/2017,,,,,,,,,,,,,[]
10003526,JTL,Main provider,13/03/2017,,,,,,,,,,,,,[]
10082136,PROJECTING SUCCESS LTD T/A Projecting Success,Main provider,13/08/2019,,,,,,,,,,,,,[]
10056013,MERCURI INTERNATIONAL (UK) LIMITED,Main provider,30/01/2018,,,,,,,,,,,,,[]
10066561,CLEARLINE RECRUITMENT LTD T/A Next Step Apprenticeships,Main provider,19/07/2019,,,,,,,,,,,,,[]
10057050,ASSOCIATED NEIGHBOUR TRAINING LIMITED,Main provider,30/01/2018,,,,,,,,,,,,,[]
10007165,THE UNIVERSITY OF WESTMINSTER,Main provider,07/01/2020,,,,,,,,,,,,,[]
10062447,NORTHERN REGENERATION CIC,Main provider,03/09/2019,,,,,,,,,,,,,[]
